mundial,grupo,posicion,seleccion,pj,pg,pe,pp,gf,gc,dif,pts,clasificado,url,fecha_scraping
2026,A,0,Corea del Sur,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_a.php,2026-03-16T22:47:12.491137
2026,A,0,México,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_a.php,2026-03-16T22:47:12.491137
2026,A,0,Sudáfrica,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_a.php,2026-03-16T22:47:12.491137
2026,B,0,Canadá,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_b.php,2026-03-16T22:47:14.048068
2026,B,0,Catar,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_b.php,2026-03-16T22:47:14.048068
2026,B,0,Suiza,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_b.php,2026-03-16T22:47:14.048068
2026,C,0,Brasil,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_c.php,2026-03-16T22:47:15.363365
2026,C,0,Escocia,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_c.php,2026-03-16T22:47:15.363365
2026,C,0,Haití,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_c.php,2026-03-16T22:47:15.363365
2026,C,0,Marruecos,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_c.php,2026-03-16T22:47:15.363365
2026,D,0,Australia,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_d.php,2026-03-16T22:47:17.444283
2026,D,0,Estados Unidos,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_d.php,2026-03-16T22:47:17.444283
2026,D,0,Paraguay,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_d.php,2026-03-16T22:47:17.444283
2026,E,0,Alemania,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_e.php,2026-03-16T22:47:19.770704
2026,E,0,Costa de Marfil,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_e.php,2026-03-16T22:47:19.770704
2026,E,0,Curazao,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_e.php,2026-03-16T22:47:19.770704
2026,E,0,Ecuador,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_e.php,2026-03-16T22:47:19.770704
2026,F,0,Japón,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_f.php,2026-03-16T22:47:20.846396
2026,F,0,Paises Bajos,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_f.php,2026-03-16T22:47:20.846396
2026,F,0,Túnez,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_f.php,2026-03-16T22:47:20.846396
2026,G,0,Bélgica,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_g.php,2026-03-16T22:47:22.213400
2026,G,0,Egipto,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_g.php,2026-03-16T22:47:22.213400
2026,G,0,Irán,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_g.php,2026-03-16T22:47:22.213400
2026,G,0,Nueva Zelanda,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_g.php,2026-03-16T22:47:22.213400
2026,H,0,Arabia Saudita,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_h.php,2026-03-16T22:47:24.316221
2026,H,0,Cabo Verde,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_h.php,2026-03-16T22:47:24.316221
2026,H,0,España,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_h.php,2026-03-16T22:47:24.316221
2026,H,0,Uruguay,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_h.php,2026-03-16T22:47:24.316221
2026,I,0,Francia,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_i.php,2026-03-16T22:47:25.654538
2026,I,0,Noruega,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_i.php,2026-03-16T22:47:25.654538
2026,I,0,Senegal,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_i.php,2026-03-16T22:47:25.654538
2026,J,0,Argelia,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_j.php,2026-03-16T22:47:27.727505
2026,J,0,Argentina,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_j.php,2026-03-16T22:47:27.727505
2026,J,0,Austria,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_j.php,2026-03-16T22:47:27.727505
2026,J,0,Jordania,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_j.php,2026-03-16T22:47:27.727505
2026,K,0,Colombia,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_k.php,2026-03-16T22:47:30.574381
2026,K,0,Portugal,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_k.php,2026-03-16T22:47:30.574381
2026,K,0,Uzbekistán,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_k.php,2026-03-16T22:47:30.574381
2026,L,0,Croacia,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_l.php,2026-03-16T22:47:31.966713
2026,L,0,Ghana,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_l.php,2026-03-16T22:47:31.966713
2026,L,0,Inglaterra,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_l.php,2026-03-16T22:47:31.966713
2026,L,0,Panamá,0,0,0,0,0,0,0,0,,https://www.losmundialesdefutbol.com/mundiales/2026_grupo_l.php,2026-03-16T22:47:31.966713
2022,A,1,Paises Bajos,3,2,1,0,5,1,4,7,Si,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_a.php,2026-03-16T23:00:08.213230
2022,A,2,Senegal,3,2,0,1,5,4,1,6,Si,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_a.php,2026-03-16T23:00:08.213230
2022,A,3,Ecuador,3,1,1,1,4,3,1,4,No,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_a.php,2026-03-16T23:00:08.213230
2022,A,4,Catar,3,0,0,3,1,7,-6,0,No,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_a.php,2026-03-16T23:00:08.213230
2022,B,1,Inglaterra,3,2,1,0,9,2,7,7,Si,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_b.php,2026-03-16T23:00:09.767221
2022,B,2,Estados Unidos,3,1,2,0,2,1,1,5,Si,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_b.php,2026-03-16T23:00:09.767221
2022,B,3,Irán,3,1,0,2,4,7,-3,3,No,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_b.php,2026-03-16T23:00:09.767221
2022,B,4,Gales,3,0,1,2,1,6,-5,1,No,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_b.php,2026-03-16T23:00:09.767221
2022,C,1,Argentina,3,2,0,1,5,2,3,6,Si,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_c.php,2026-03-16T23:00:11.990479
2022,C,2,Polonia,3,1,1,1,2,2,0,4,Si,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_c.php,2026-03-16T23:00:11.990479
2022,C,3,México,3,1,1,1,2,3,-1,4,No,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_c.php,2026-03-16T23:00:11.990479
2022,C,4,Arabia Saudita,3,1,0,2,3,5,-2,3,No,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_c.php,2026-03-16T23:00:11.990479
2022,D,1,Francia,3,2,0,1,6,3,3,6,Si,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_d.php,2026-03-16T23:00:14.242661
2022,D,2,Australia,3,2,0,1,3,4,-1,6,Si,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_d.php,2026-03-16T23:00:14.242661
2022,D,3,Túnez,3,1,1,1,1,1,0,4,No,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_d.php,2026-03-16T23:00:14.242661
2022,D,4,Dinamarca,3,0,1,2,1,3,-2,1,No,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_d.php,2026-03-16T23:00:14.242661
2022,E,1,Japón,3,2,0,1,4,3,1,6,Si,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_e.php,2026-03-16T23:00:15.678481
2022,E,2,España,3,1,1,1,9,3,6,4,Si,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_e.php,2026-03-16T23:00:15.678481
2022,E,3,Alemania,3,1,1,1,6,5,1,4,No,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_e.php,2026-03-16T23:00:15.678481
2022,E,4,Costa Rica,3,1,0,2,3,11,-8,3,No,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_e.php,2026-03-16T23:00:15.678481
2022,F,1,Marruecos,3,2,1,0,4,1,3,7,Si,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_f.php,2026-03-16T23:00:17.622863
2022,F,2,Croacia,3,1,2,0,4,1,3,5,Si,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_f.php,2026-03-16T23:00:17.622863
2022,F,3,Bélgica,3,1,1,1,1,2,-1,4,No,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_f.php,2026-03-16T23:00:17.622863
2022,F,4,Canadá,3,0,0,3,2,7,-5,0,No,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_f.php,2026-03-16T23:00:17.622863
2022,G,1,Brasil,3,2,0,1,3,1,2,6,Si,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_g.php,2026-03-16T23:00:19.094557
2022,G,2,Suiza,3,2,0,1,4,3,1,6,Si,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_g.php,2026-03-16T23:00:19.094557
2022,G,3,Camerún,3,1,1,1,4,4,0,4,No,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_g.php,2026-03-16T23:00:19.094557
2022,G,4,Serbia,3,0,1,2,5,8,-3,1,No,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_g.php,2026-03-16T23:00:19.094557
2022,H,1,Portugal,3,2,0,1,6,4,2,6,Si,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_h.php,2026-03-16T23:00:20.305670
2022,H,2,Corea del Sur,3,1,1,1,4,4,0,4,Si,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_h.php,2026-03-16T23:00:20.305670
2022,H,3,Uruguay,3,1,1,1,2,2,0,4,No,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_h.php,2026-03-16T23:00:20.305670
2022,H,4,Ghana,3,1,0,2,5,7,-2,3,No,https://www.losmundialesdefutbol.com/mundiales/2022_grupo_h.php,2026-03-16T23:00:20.305670
1930,1,1,Argentina,3,3,0,0,10,4,6,6,Si,https://www.losmundialesdefutbol.com/mundiales/1930_grupo_1.php,2026-03-16T23:06:20.278691
1930,1,2,Chile,3,2,0,1,5,3,2,4,No,https://www.losmundialesdefutbol.com/mundiales/1930_grupo_1.php,2026-03-16T23:06:20.278691
1930,1,3,Francia,3,1,0,2,4,3,1,2,No,https://www.losmundialesdefutbol.com/mundiales/1930_grupo_1.php,2026-03-16T23:06:20.278691
1930,1,4,México,3,0,0,3,4,13,-9,0,No,https://www.losmundialesdefutbol.com/mundiales/1930_grupo_1.php,2026-03-16T23:06:20.278691
1930,2,1,Yugoslavia,2,2,0,0,6,1,5,4,Si,https://www.losmundialesdefutbol.com/mundiales/1930_grupo_2.php,2026-03-16T23:06:21.945460
1930,2,2,Brasil,2,1,0,1,5,2,3,2,No,https://www.losmundialesdefutbol.com/mundiales/1930_grupo_2.php,2026-03-16T23:06:21.945460
1930,2,3,Bolivia,2,0,0,2,0,8,-8,0,No,https://www.losmundialesdefutbol.com/mundiales/1930_grupo_2.php,2026-03-16T23:06:21.945460
1930,3,1,Uruguay,2,2,0,0,5,0,5,4,Si,https://www.losmundialesdefutbol.com/mundiales/1930_grupo_3.php,2026-03-16T23:06:23.511206
1930,3,2,Rumania,2,1,0,1,3,5,-2,2,No,https://www.losmundialesdefutbol.com/mundiales/1930_grupo_3.php,2026-03-16T23:06:23.511206
1930,3,3,Perú,2,0,0,2,1,4,-3,0,No,https://www.losmundialesdefutbol.com/mundiales/1930_grupo_3.php,2026-03-16T23:06:23.511206
1930,4,1,Estados Unidos,2,2,0,0,6,0,6,4,Si,https://www.losmundialesdefutbol.com/mundiales/1930_grupo_4.php,2026-03-16T23:06:25.670322
1930,4,2,Paraguay,2,1,0,1,1,3,-2,2,No,https://www.losmundialesdefutbol.com/mundiales/1930_grupo_4.php,2026-03-16T23:06:25.670322
1930,4,3,Bélgica,2,0,0,2,0,4,-4,0,No,https://www.losmundialesdefutbol.com/mundiales/1930_grupo_4.php,2026-03-16T23:06:25.670322
1950,1,1,Brasil,3,2,1,0,8,2,6,5,Si,https://www.losmundialesdefutbol.com/mundiales/1950_grupo_1.php,2026-03-16T23:07:21.679830
1950,1,2,Yugoslavia,3,2,0,1,7,3,4,4,No,https://www.losmundialesdefutbol.com/mundiales/1950_grupo_1.php,2026-03-16T23:07:21.679830
1950,1,3,Suiza,3,1,1,1,4,6,-2,3,No,https://www.losmundialesdefutbol.com/mundiales/1950_grupo_1.php,2026-03-16T23:07:21.679830
1950,1,4,México,3,0,0,3,2,10,-8,0,No,https://www.losmundialesdefutbol.com/mundiales/1950_grupo_1.php,2026-03-16T23:07:21.679830
1950,2,1,España,3,3,0,0,6,1,5,6,Si,https://www.losmundialesdefutbol.com/mundiales/1950_grupo_2.php,2026-03-16T23:07:23.556384
1950,2,2,Inglaterra,3,1,0,2,2,2,0,2,No,https://www.losmundialesdefutbol.com/mundiales/1950_grupo_2.php,2026-03-16T23:07:23.556384
1950,2,3,Chile,3,1,0,2,5,6,-1,2,No,https://www.losmundialesdefutbol.com/mundiales/1950_grupo_2.php,2026-03-16T23:07:23.556384
1950,2,4,Estados Unidos,3,1,0,2,4,8,-4,2,No,https://www.losmundialesdefutbol.com/mundiales/1950_grupo_2.php,2026-03-16T23:07:23.556384
1950,3,1,Suecia,2,1,1,0,5,4,1,3,Si,https://www.losmundialesdefutbol.com/mundiales/1950_grupo_3.php,2026-03-16T23:07:27.683433
1950,3,2,Italia,2,1,0,1,4,3,1,2,No,https://www.losmundialesdefutbol.com/mundiales/1950_grupo_3.php,2026-03-16T23:07:27.683433
1950,3,3,Paraguay,2,0,1,1,2,4,-2,1,No,https://www.losmundialesdefutbol.com/mundiales/1950_grupo_3.php,2026-03-16T23:07:27.683433
1950,4,1,Uruguay,1,1,0,0,8,0,8,2,Si,https://www.losmundialesdefutbol.com/mundiales/1950_grupo_4.php,2026-03-16T23:07:30.269491
1950,4,2,Bolivia,1,0,0,1,0,8,-8,0,No,https://www.losmundialesdefutbol.com/mundiales/1950_grupo_4.php,2026-03-16T23:07:30.269491
1950,F,1,Uruguay,3,2,1,0,7,5,2,5,Si,https://www.losmundialesdefutbol.com/mundiales/1950_grupo_f.php,2026-03-16T23:07:31.605602
1950,F,2,Brasil,3,2,0,1,14,4,10,4,No,https://www.losmundialesdefutbol.com/mundiales/1950_grupo_f.php,2026-03-16T23:07:31.605602
1950,F,3,Suecia,3,1,0,2,6,11,-5,2,No,https://www.losmundialesdefutbol.com/mundiales/1950_grupo_f.php,2026-03-16T23:07:31.605602
1950,F,4,España,3,0,1,2,4,11,-7,1,No,https://www.losmundialesdefutbol.com/mundiales/1950_grupo_f.php,2026-03-16T23:07:31.605602
1954,1,1,Brasil,2,1,1,0,6,1,5,3,Si,https://www.losmundialesdefutbol.com/mundiales/1954_grupo_1.php,2026-03-16T23:08:09.668337
1954,1,2,Yugoslavia,2,1,1,0,2,1,1,3,Si,https://www.losmundialesdefutbol.com/mundiales/1954_grupo_1.php,2026-03-16T23:08:09.668337
1954,1,3,Francia,2,1,0,1,3,3,0,2,No,https://www.losmundialesdefutbol.com/mundiales/1954_grupo_1.php,2026-03-16T23:08:09.668337
1954,1,4,México,2,0,0,2,2,8,-6,0,No,https://www.losmundialesdefutbol.com/mundiales/1954_grupo_1.php,2026-03-16T23:08:09.668337
1954,2,1,Hungría,2,2,0,0,17,3,14,4,Si,https://www.losmundialesdefutbol.com/mundiales/1954_grupo_2.php,2026-03-16T23:08:12.740723
1954,2,2,Alemania Occidental,2,1,0,1,7,9,-2,2,Si,https://www.losmundialesdefutbol.com/mundiales/1954_grupo_2.php,2026-03-16T23:08:12.740723
1954,2,3,Turquía,2,1,0,1,8,4,4,2,No,https://www.losmundialesdefutbol.com/mundiales/1954_grupo_2.php,2026-03-16T23:08:12.740723
1954,2,4,Corea del Sur,2,0,0,2,0,16,-16,0,No,https://www.losmundialesdefutbol.com/mundiales/1954_grupo_2.php,2026-03-16T23:08:12.740723
1954,3,1,Uruguay,2,2,0,0,9,0,9,4,Si,https://www.losmundialesdefutbol.com/mundiales/1954_grupo_3.php,2026-03-16T23:08:13.769190
1954,3,2,Austria,2,2,0,0,6,0,6,4,Si,https://www.losmundialesdefutbol.com/mundiales/1954_grupo_3.php,2026-03-16T23:08:13.769190
1954,3,3,Checoslovaquia,2,0,0,2,0,7,-7,0,No,https://www.losmundialesdefutbol.com/mundiales/1954_grupo_3.php,2026-03-16T23:08:13.769190
1954,3,4,Escocia,2,0,0,2,0,8,-8,0,No,https://www.losmundialesdefutbol.com/mundiales/1954_grupo_3.php,2026-03-16T23:08:13.769190
1954,4,1,Inglaterra,2,1,1,0,6,4,2,3,Si,https://www.losmundialesdefutbol.com/mundiales/1954_grupo_4.php,2026-03-16T23:08:15.601493
1954,4,2,Suiza,2,1,0,1,2,3,-1,2,Si,https://www.losmundialesdefutbol.com/mundiales/1954_grupo_4.php,2026-03-16T23:08:15.601493
1954,4,3,Italia,2,1,0,1,5,3,2,2,No,https://www.losmundialesdefutbol.com/mundiales/1954_grupo_4.php,2026-03-16T23:08:15.601493
1954,4,4,Bélgica,2,0,1,1,5,8,-3,1,No,https://www.losmundialesdefutbol.com/mundiales/1954_grupo_4.php,2026-03-16T23:08:15.601493
1958,1,1,Alemania Occidental,3,1,2,0,7,5,2,4,Si,https://www.losmundialesdefutbol.com/mundiales/1958_grupo_1.php,2026-03-16T23:08:56.059345
1958,1,2,Irlanda del Norte,3,1,1,1,4,5,-1,3,Si,https://www.losmundialesdefutbol.com/mundiales/1958_grupo_1.php,2026-03-16T23:08:56.059345
1958,1,3,Checoslovaquia,3,1,1,1,8,4,4,3,No,https://www.losmundialesdefutbol.com/mundiales/1958_grupo_1.php,2026-03-16T23:08:56.059345
1958,1,4,Argentina,3,1,0,2,5,10,-5,2,No,https://www.losmundialesdefutbol.com/mundiales/1958_grupo_1.php,2026-03-16T23:08:56.059345
1958,2,1,Francia,3,2,0,1,11,7,4,4,Si,https://www.losmundialesdefutbol.com/mundiales/1958_grupo_2.php,2026-03-16T23:08:57.712126
1958,2,2,Yugoslavia,3,1,2,0,7,6,1,4,Si,https://www.losmundialesdefutbol.com/mundiales/1958_grupo_2.php,2026-03-16T23:08:57.712126
1958,2,3,Paraguay,3,1,1,1,9,12,-3,3,No,https://www.losmundialesdefutbol.com/mundiales/1958_grupo_2.php,2026-03-16T23:08:57.712126
1958,2,4,Escocia,3,0,1,2,4,6,-2,1,No,https://www.losmundialesdefutbol.com/mundiales/1958_grupo_2.php,2026-03-16T23:08:57.712126
1958,3,1,Suecia,3,2,1,0,5,1,4,5,Si,https://www.losmundialesdefutbol.com/mundiales/1958_grupo_3.php,2026-03-16T23:08:59.146600
1958,3,2,Gales,3,0,3,0,2,2,0,3,Si,https://www.losmundialesdefutbol.com/mundiales/1958_grupo_3.php,2026-03-16T23:08:59.146600
1958,3,3,Hungría,3,1,1,1,6,3,3,3,No,https://www.losmundialesdefutbol.com/mundiales/1958_grupo_3.php,2026-03-16T23:08:59.146600
1958,3,4,México,3,0,1,2,1,8,-7,1,No,https://www.losmundialesdefutbol.com/mundiales/1958_grupo_3.php,2026-03-16T23:08:59.146600
1958,4,1,Brasil,3,2,1,0,5,0,5,5,Si,https://www.losmundialesdefutbol.com/mundiales/1958_grupo_4.php,2026-03-16T23:09:00.682182
