id_mundial,id_partido,id_jugador,id_seleccion,minuto,tipo_gol
12,641,964,49,27,normal
12,642,928,40,39,normal
12,643,339,70,4,normal
12,643,339,70,26,normal
12,643,339,70,53,normal
12,645,973,56,57,normal
12,645,985,56,67,normal
12,645,968,7,83,normal
12,646,1013,87,48,normal
12,647,965,52,27,normal
12,647,1016,9,50,normal
12,647,998,9,68,normal
12,647,965,52,75,normal
12,648,340,12,11,normal
12,648,971,12,66,normal
12,648,662,12,75,normal
12,648,992,7,89,normal
12,649,872,2,50,normal
12,649,963,2,75,normal
12,649,1027,38,82,normal
12,650,958,40,33,normal
12,650,940,40,46,normal
12,650,940,40,68,normal
12,650,956,52,75,normal
12,650,958,40,80,normal
12,652,337,56,5,normal
12,652,906,12,12,normal
12,652,337,56,25,normal
12,652,957,12,68,normal
12,652,337,56,74,normal
12,654,872,2,17,normal
12,654,142,40,26,penal
12,654,1025,40,92,normal
12,654,958,40,98,normal
12,654,338,2,102,normal
12,654,963,2,108,normal
12,655,337,56,22,normal
12,655,337,56,73,normal
12,656,995,40,13,normal
12,656,336,70,40,normal
12,656,1007,70,44,normal
12,656,1002,70,46,normal
12,656,990,40,72,normal
11,659,1068,62,45,penal
11,659,223,86,55,normal
11,659,1053,86,79,normal
11,659,1052,86,87,normal
11,660,1056,40,1,normal
11,660,337,56,29,normal
11,660,1070,56,54,normal
11,661,1047,46,10,normal
11,661,1033,7,15,normal
11,661,960,7,83,normal
11,662,188,66,40,penal
11,662,188,66,62,normal
11,662,188,66,79,penal
11,663,76,9,9,normal
11,663,1050,38,21,normal
11,663,75,9,76,normal
11,664,123,35,14,normal
11,664,1048,69,43,normal
11,664,333,69,71,normal
11,664,333,69,77,normal
11,665,1063,81,37,normal
11,665,1062,12,45,normal
11,666,1040,2,15,normal
11,666,1058,2,30,normal
11,666,338,2,38,normal
11,666,1038,2,44,normal
11,666,338,2,73,normal
11,666,1038,2,89,normal
11,667,968,7,45,penal
11,667,142,40,60,normal
11,667,1033,7,73,normal
11,668,334,70,43,normal
11,669,337,56,34,normal
11,669,1036,56,36,normal
11,669,1044,56,60,normal
11,669,1065,46,81,penal
11,672,3485,35,43,autogol
11,672,1049,53,60,normal
11,673,75,9,42,penal
11,674,1036,56,67,normal
11,676,1057,40,22,normal
11,676,1045,40,37,normal
11,676,1071,46,41,normal
11,676,940,40,42,normal
11,677,339,70,43,normal
11,677,1061,62,52,normal
11,677,1051,70,56,normal
11,677,339,70,84,normal
11,678,1069,69,2,normal
11,678,333,69,36,penal
11,678,333,69,39,penal
11,678,160,53,41,normal
11,678,333,69,79,normal
11,679,1043,38,75,normal
11,680,188,66,34,penal
11,680,124,35,44,normal
11,680,125,35,47,penal
11,680,125,35,68,normal
11,680,186,66,71,normal
11,681,1035,12,40,normal
11,682,1037,66,6,normal
11,682,188,66,35,penal
11,682,186,66,36,normal
11,682,186,66,53,normal
11,682,1060,9,79,normal
11,682,1067,66,82,normal
11,684,1034,12,15,normal
11,684,1034,12,28,normal
11,684,340,12,73,penal
11,685,34,7,16,normal
11,685,34,7,71,normal
11,687,336,70,65,normal
11,688,1042,2,3,normal
11,688,1039,66,27,normal
11,688,1040,2,70,normal
11,688,1066,66,84,normal
11,689,337,56,14,normal
11,690,34,7,21,normal
11,690,1064,7,43,normal
11,690,34,7,48,normal
11,690,1033,7,50,normal
11,690,1055,7,67,normal
11,690,1033,7,72,normal
11,691,1037,56,18,autogol
11,691,1037,66,50,normal
11,691,1039,66,75,normal
11,692,1041,12,12,normal
11,692,334,70,45,normal
11,692,1035,12,57,normal
11,692,1035,12,63,normal
11,693,338,2,19,normal
11,693,1074,9,59,autogol
11,693,75,9,66,normal
11,693,1054,2,68,normal
11,693,75,9,87,normal
11,694,1046,56,38,normal
11,694,1041,12,64,normal
11,694,1034,12,72,normal
10,698,3009,3,58,autogol
10,698,1081,3,72,normal
10,699,1101,35,26,normal
10,699,123,35,34,normal
10,701,334,70,7,normal
10,701,336,70,8,normal
10,701,1097,7,60,normal
10,701,334,70,62,normal
10,701,1086,7,66,normal
10,703,186,66,7,normal
10,703,186,66,86,normal
10,706,1076,91,8,normal
10,706,1094,91,14,normal
10,706,1082,91,18,normal
10,706,1100,91,22,normal
10,706,1076,91,30,normal
10,706,1087,91,35,normal
10,706,1102,91,61,normal
10,706,1104,91,65,normal
10,706,1076,91,81,normal
10,707,1099,3,55,normal
10,707,8448,20,69,normal
10,709,1055,7,19,normal
10,709,6549,56,35,autogol
10,711,1088,13,75,normal
10,711,1103,89,87,normal
10,712,87,12,12,normal
10,712,361,12,66,normal
10,712,1108,12,79,normal
10,715,1078,91,81,normal
10,715,123,35,88,normal
10,716,336,70,38,normal
10,716,1051,70,44,normal
10,716,1091,56,85,normal
10,718,335,66,5,penal
10,718,335,66,45,penal
10,718,186,66,71,normal
10,718,1073,13,78,autogol
10,718,1093,66,88,normal
10,719,1075,81,46,normal
10,719,1080,81,74,normal
10,719,1075,81,77,normal
10,720,334,70,43,normal
10,722,1077,66,10,normal
10,722,1073,66,25,normal
10,722,186,66,73,normal
10,722,1077,66,90,normal
10,723,361,12,60,normal
10,724,335,66,7,normal
10,724,188,66,59,normal
10,725,361,12,32,normal
10,725,1090,7,35,normal
10,725,87,12,49,normal
10,726,1051,70,24,penal
10,726,1078,91,43,normal
10,726,334,70,62,normal
10,728,1082,91,27,normal
10,728,1075,81,29,normal
10,728,1107,81,85,normal
10,729,1081,3,14,normal
10,729,1055,7,20,normal
10,731,335,66,50,normal
10,731,1077,66,65,normal
10,732,334,70,76,normal
9,735,151,49,65,normal
9,736,1142,89,23,normal
9,736,1143,89,50,normal
9,737,1130,13,13,normal
9,737,1088,13,49,normal
9,737,1115,69,50,normal
9,737,1125,69,55,normal
9,737,333,69,73,normal
9,738,1131,56,10,normal
9,740,1119,14,12,normal
9,740,1119,14,54,normal
9,740,1116,14,79,penal
9,742,333,69,65,normal
9,742,1124,69,67,normal
9,742,333,69,75,normal
9,743,1117,19,5,normal
9,743,1145,75,52,normal
9,743,1114,75,75,penal
9,744,1111,87,14,normal
9,744,1120,87,57,normal
9,744,1111,87,63,normal
9,744,1139,87,76,normal
9,744,1116,14,86,normal
9,746,1151,81,53,normal
9,746,1150,55,56,normal
9,747,176,62,45,normal
9,747,176,62,46,normal
9,747,1133,62,58,normal
9,747,1121,62,83,normal
9,750,1111,87,51,normal
9,750,1111,87,74,normal
9,751,1137,81,90,normal
9,754,1152,13,40,normal
9,754,1135,61,61,normal
9,755,1126,49,50,penal
9,756,1147,62,14,penal
9,759,1136,62,13,normal
9,759,1147,56,25,autogol
9,759,1112,56,63,normal
9,759,1105,56,70,normal
9,759,1112,56,76,normal
9,760,1132,89,116,normal
8,767,1174,2,15,normal
8,767,329,2,20,normal
8,767,330,2,39,normal
8,767,330,2,52,normal
8,767,329,2,77,penal
8,768,1158,87,31,normal
8,768,1165,87,33,normal
8,768,1158,87,88,normal
8,770,1167,62,48,normal
8,770,1173,40,62,normal
8,771,1176,56,8,normal
8,771,1166,56,88,normal
8,772,200,71,2,normal
8,772,331,46,60,normal
8,772,200,71,67,normal
8,772,202,71,90,normal
8,773,1156,7,65,normal
8,773,1179,38,71,normal
8,773,1156,7,79,normal
8,774,1169,40,15,penal
8,774,1182,89,26,normal
8,774,1168,89,31,normal
8,776,1180,82,28,normal
8,776,1183,38,57,normal
8,776,1163,38,75,normal
8,777,1160,20,26,penal
8,777,1162,23,88,normal
8,778,8162,71,17,autogol
8,778,24,71,38,normal
8,778,202,71,81,normal
8,780,1159,87,57,normal
8,781,152,49,37,normal
8,781,1157,49,75,normal
8,784,1156,7,53,normal
8,784,1177,7,81,normal
8,785,1178,23,42,normal
8,786,1157,49,38,normal
8,786,1157,49,75,normal
8,787,1172,38,22,normal
8,787,1170,2,38,normal
8,787,53,2,84,normal
8,788,332,87,28,normal
8,788,1160,20,32,normal
8,788,332,87,85,normal
8,789,1164,13,15,normal
8,789,3053,46,43,autogol
8,789,1161,46,45,normal
8,789,331,46,54,normal
8,790,1162,23,1,normal
8,790,1175,23,22,normal
8,790,1186,23,25,normal
8,790,24,71,27,normal
8,790,24,71,43,penal
8,790,24,71,56,normal
8,790,24,71,59,penal
8,790,200,71,80,normal
8,791,151,49,78,normal
8,792,329,2,11,normal
8,792,330,2,70,normal
8,792,53,2,75,normal
8,792,329,2,83,normal
8,793,1159,87,5,normal
8,793,332,87,46,normal
8,793,331,46,57,normal
8,794,329,2,43,normal
8,794,330,2,67,normal
8,794,332,87,88,normal
8,795,152,49,30,normal
8,795,152,49,80,normal
8,795,24,71,82,penal
8,796,24,71,12,penal
8,796,1158,87,43,normal
8,796,202,71,89,normal
7,798,1234,22,19,penal
7,798,1128,89,56,normal
7,798,1201,89,75,normal
7,800,1231,82,6,normal
7,800,328,20,44,normal
7,800,1199,20,51,normal
7,800,328,20,55,normal
7,801,1210,7,4,normal
7,802,1229,19,80,normal
7,803,326,87,51,normal
7,803,1198,87,83,normal
7,804,359,46,17,normal
7,804,1197,49,60,penal
7,804,324,46,71,normal
7,806,1199,20,73,normal
7,806,1202,20,87,normal
7,808,1206,89,19,normal
7,808,1226,91,25,penal
7,808,1194,91,29,normal
7,808,327,91,49,normal
7,809,1197,49,17,penal
7,809,152,49,42,normal
7,809,1211,49,67,normal
7,809,1224,7,81,normal
7,810,324,46,1,normal
7,810,324,46,6,normal
7,810,359,46,8,normal
7,810,1228,46,12,normal
7,810,324,46,53,normal
7,810,1227,13,64,normal
7,810,359,46,70,normal
7,811,326,87,8,normal
7,811,1159,87,10,normal
7,811,326,87,11,normal
7,811,1203,22,21,normal
7,811,1198,87,56,normal
7,811,1207,22,68,normal
7,811,1222,22,72,normal
7,811,1215,22,76,normal
7,812,1221,38,90,normal
7,813,1205,2,45,normal
7,813,53,2,59,normal
7,813,1225,82,73,normal
7,814,1230,2,21,penal
7,814,53,2,82,normal
7,816,1216,87,38,normal
7,816,1201,89,54,normal
7,816,326,87,89,normal
7,818,1194,91,20,normal
7,818,327,91,25,normal
7,818,1194,91,61,normal
7,818,1219,91,82,normal
7,818,327,91,87,normal
7,819,1217,19,1,normal
7,819,1209,62,12,normal
7,819,1208,62,29,normal
7,819,1212,62,90,penal
7,820,1220,56,2,normal
7,820,1196,56,65,normal
7,820,1196,56,67,normal
7,823,1195,19,13,normal
7,824,1223,91,85,normal
7,825,328,20,11,normal
7,825,1159,87,26,normal
7,825,1200,20,29,normal
7,826,1214,19,48,normal
7,826,327,91,69,normal
7,826,1195,19,80,normal
7,826,1195,19,84,penal
7,828,1200,20,90,normal
6,830,1260,46,5,normal
6,830,1261,41,27,normal
6,831,1264,52,20,normal
6,834,1242,7,2,normal
6,834,52,2,32,normal
6,834,53,2,40,normal
6,834,52,2,79,normal
6,835,1283,87,13,normal
6,835,1271,87,55,normal
6,835,1252,49,66,normal
6,835,1268,49,85,penal
6,836,1254,91,6,normal
6,836,1277,35,49,normal
6,837,1240,81,17,normal
6,837,1253,81,57,penal
6,837,1240,81,64,normal
6,839,1246,68,4,normal
6,839,1276,35,24,normal
6,839,1281,68,45,normal
6,839,196,68,73,normal
6,839,1263,35,76,normal
6,840,1247,41,32,normal
6,840,1258,62,89,normal
6,841,1249,19,24,penal
6,841,1241,19,43,normal
6,841,358,2,59,normal
6,841,52,2,70,normal
6,842,1251,87,15,normal
6,842,326,87,63,normal
6,843,364,52,3,normal
6,843,1242,7,38,penal
6,843,1275,7,55,normal
6,843,1256,7,59,normal
6,845,1239,81,34,normal
6,845,1239,81,55,normal
6,845,359,46,77,normal
6,848,364,52,19,normal
6,848,52,2,20,normal
6,848,364,52,60,normal
6,848,53,2,79,normal
6,849,1279,91,12,normal
6,849,196,68,20,normal
6,849,1245,91,29,normal
6,849,1246,68,49,normal
6,849,1280,91,73,normal
6,849,197,68,80,normal
6,851,1273,9,16,normal
6,851,1270,49,56,normal
6,851,1272,9,70,normal
6,851,1252,49,73,normal
6,852,359,46,19,normal
6,852,359,46,46,normal
6,852,1282,46,54,normal
6,852,1259,46,69,normal
6,853,1249,19,8,normal
6,853,1241,19,17,normal
6,853,1250,19,40,normal
6,853,1242,7,65,penal
6,853,1267,19,69,normal
6,853,1241,19,82,normal
6,853,1250,19,89,normal
6,854,1241,19,19,normal
6,854,364,52,44,normal
6,854,364,52,99,normal
6,855,359,46,33,normal
6,855,1247,41,35,normal
6,855,1274,41,76,normal
6,856,1251,87,68,normal
6,858,52,2,12,normal
6,860,1239,81,49,normal
6,860,1240,81,88,normal
6,861,358,2,24,normal
6,861,1284,81,32,normal
6,861,1269,81,81,normal
6,861,1239,81,88,normal
5,865,1321,91,15,normal
5,866,74,9,33,normal
5,867,227,89,71,normal
5,867,229,89,84,normal
5,868,1310,12,23,normal
5,868,1265,12,30,normal
5,868,1307,12,34,normal
5,868,1307,12,43,normal
5,868,1302,12,69,normal
5,869,1291,46,12,normal
5,869,1305,46,18,normal
5,869,322,46,24,normal
5,869,322,46,36,normal
5,869,322,46,50,normal
5,869,1295,46,59,normal
5,869,1306,46,75,normal
5,869,1306,46,83,normal
5,869,1291,46,89,normal
5,870,1293,14,5,normal
5,870,1301,49,26,normal
5,870,1297,49,36,normal
5,870,1301,49,63,normal
5,870,1312,14,67,normal
5,870,1293,14,71,normal
5,870,1297,49,91,normal
5,870,3197,14,94,autogol
5,871,1298,85,2,normal
5,871,358,2,14,normal
5,871,1318,2,52,normal
5,871,1292,2,60,normal
5,871,323,2,84,normal
5,872,218,82,18,normal
5,872,1311,56,44,normal
5,872,215,82,78,normal
5,873,1285,40,19,normal
5,873,2633,40,46,autogol
5,873,1319,62,54,normal
5,873,1309,62,85,normal
5,873,1243,40,88,penal
5,874,1329,91,48,normal
5,874,1265,12,69,normal
5,875,77,9,3,normal
5,875,74,9,4,normal
5,875,74,9,21,normal
5,875,74,9,24,normal
5,875,77,9,65,normal
5,876,1289,89,17,normal
5,876,227,89,30,normal
5,876,1289,89,47,normal
5,876,1300,89,54,normal
5,876,1289,89,57,normal
5,876,227,89,83,normal
5,876,1300,89,85,normal
5,877,322,46,3,normal
5,877,1291,46,17,normal
5,877,322,46,21,normal
5,877,1325,2,25,normal
5,877,1290,46,52,normal
5,877,1290,46,54,normal
5,877,322,46,69,normal
5,877,1024,46,75,normal
5,877,52,2,77,normal
5,877,322,46,78,normal
5,877,1316,2,84,normal
5,878,1298,85,10,normal
5,878,1304,85,18,normal
5,878,1298,85,30,normal
5,878,1294,85,37,normal
5,878,1294,85,64,normal
5,878,1294,85,70,normal
5,878,1317,85,76,normal
5,879,1322,49,43,normal
5,879,1328,49,69,normal
5,880,1324,56,41,penal
5,880,1315,56,48,normal
5,880,1314,56,58,normal
5,880,1320,56,78,normal
5,880,1293,14,81,normal
5,881,215,82,14,normal
5,881,218,82,48,normal
5,881,1323,56,67,normal
5,881,215,82,85,normal
5,881,219,82,90,normal
5,882,1292,2,7,normal
5,882,358,2,12,normal
5,882,1313,85,21,normal
5,882,323,2,30,normal
5,882,323,2,60,normal
5,882,1299,2,62,normal
5,882,323,2,77,normal
5,882,358,2,79,normal
5,882,1304,85,82,normal
5,883,1289,89,5,normal
5,883,1297,49,16,normal
5,883,1327,89,39,normal
5,883,229,89,46,normal
5,883,1268,49,67,normal
5,883,1308,89,78,normal
5,884,218,82,16,normal
5,884,215,82,17,normal
5,884,215,82,19,normal
5,884,78,9,25,normal
5,884,1303,9,26,normal
5,884,78,9,27,normal
5,884,79,9,32,normal
5,884,1303,9,34,normal
5,884,218,82,39,normal
5,884,78,9,53,normal
5,884,215,82,58,normal
5,884,74,9,76,normal
5,885,1290,46,4,normal
5,885,322,46,7,normal
5,885,1236,12,18,penal
5,885,1305,46,60,penal
5,885,1302,12,65,normal
5,885,322,46,88,normal
5,886,4298,2,9,autogol
5,886,52,2,85,normal
5,887,1295,46,13,normal
5,887,1290,46,46,normal
5,887,1296,89,75,normal
5,887,1296,89,86,normal
5,887,322,46,111,normal
5,887,322,46,116,normal
5,888,358,2,31,normal
5,888,323,2,47,normal
5,888,74,9,51,normal
5,888,1299,2,54,penal
5,888,1292,2,61,normal
5,888,1299,2,64,penal
5,888,1292,2,89,normal
5,889,77,9,16,penal
5,889,1296,89,22,normal
5,889,2984,9,59,autogol
5,889,79,9,89,normal
4,891,86,12,30,normal
4,891,1339,12,65,normal
4,891,1310,12,71,normal
4,891,86,12,79,normal
4,892,1336,56,7,normal
4,892,1340,81,25,normal
4,892,1334,81,34,normal
4,892,1340,81,69,normal
4,892,1358,56,79,normal
4,893,1356,91,59,normal
4,893,1341,91,70,normal
4,893,1359,91,84,normal
4,894,1357,49,39,normal
4,894,1354,49,51,normal
4,895,1361,39,17,normal
4,895,1338,38,81,normal
4,895,319,38,83,normal
4,895,134,38,89,normal
4,896,1346,91,20,normal
4,896,1335,91,23,normal
4,896,1335,91,51,normal
4,896,1341,91,81,normal
4,896,1360,62,89,penal
4,897,1343,12,3,normal
4,897,219,82,17,normal
4,897,1310,12,32,normal
4,897,219,82,88,normal
4,898,1333,81,17,normal
4,898,1332,81,26,normal
4,898,1351,68,35,normal
4,898,1350,68,74,normal
4,899,1349,39,38,normal
4,900,319,38,17,normal
4,900,134,38,30,normal
4,901,86,12,4,normal
4,901,1342,12,69,normal
4,902,227,89,14,normal
4,902,1366,89,18,normal
4,902,229,89,23,normal
4,902,227,89,40,normal
4,902,227,89,51,normal
4,902,229,89,54,normal
4,902,1362,89,83,normal
4,902,321,89,87,normal
4,903,1345,82,10,normal
4,903,1344,82,44,normal
4,903,1347,62,89,normal
4,904,134,38,48,normal
4,905,1365,20,16,normal
4,905,1337,20,32,normal
4,905,1367,39,47,normal
4,905,1352,39,48,penal
4,905,1363,20,54,normal
4,905,1337,20,60,normal
4,905,1364,20,82,normal
4,906,1336,56,12,normal
4,906,1324,56,63,normal
4,907,86,12,17,normal
4,907,86,12,36,normal
4,907,320,12,39,normal
4,907,86,12,52,normal
4,907,86,12,58,normal
4,907,1334,81,67,penal
4,907,1353,12,85,normal
4,907,320,12,88,normal
4,908,321,89,29,normal
4,908,319,38,37,normal
4,908,319,38,39,normal
4,908,1327,89,73,normal
4,909,1332,81,5,normal
4,909,321,89,39,normal
4,909,1333,81,40,normal
4,909,227,89,77,normal
4,909,227,89,85,normal
4,910,86,12,15,normal
4,910,1339,12,21,normal
4,910,320,12,31,normal
4,910,320,12,55,normal
4,910,86,12,57,normal
4,910,1342,12,67,normal
4,910,1338,38,71,normal
4,911,1333,81,15,normal
4,911,1355,81,33,normal
4,911,1332,81,80,normal
4,911,134,38,82,normal
4,912,1348,12,47,normal
4,912,229,89,66,normal
4,912,321,89,79,normal
3,913,1389,1,29,normal
3,913,217,82,43,normal
3,914,1404,40,1,normal
3,914,1382,40,16,normal
3,914,1392,14,38,normal
3,914,1382,40,69,normal
3,915,1388,56,2,normal
3,915,178,64,83,normal
3,915,316,56,94,normal
3,916,315,12,18,normal
3,916,1401,70,23,penal
3,916,1378,12,25,normal
3,916,1377,12,44,normal
3,916,1374,70,53,normal
3,916,1374,70,59,normal
3,916,1377,12,71,normal
3,916,1374,70,89,normal
3,916,315,12,93,normal
3,916,315,12,104,normal
3,916,1374,70,118,normal
3,917,1394,46,13,normal
3,917,1403,46,15,normal
3,917,317,46,28,normal
3,917,318,46,35,normal
3,917,318,46,76,normal
3,917,317,46,89,normal
3,918,1396,19,93,normal
3,918,312,19,111,normal
3,918,1406,19,118,normal
3,919,1386,75,35,normal
3,919,1379,28,44,normal
3,919,1397,28,69,normal
3,919,1384,75,88,normal
3,919,1379,28,103,normal
3,919,1381,75,105,normal
3,920,1390,1,8,normal
3,920,5256,1,22,autogol
3,920,1405,82,42,normal
3,920,1385,82,64,normal
3,920,217,82,75,normal
3,920,217,82,78,normal
3,921,1381,75,28,normal
3,921,1379,28,51,normal
3,921,1387,28,53,normal
3,922,1375,81,9,normal
3,922,1380,81,32,normal
3,922,1380,81,37,normal
3,922,1380,81,44,normal
3,922,1375,81,80,normal
3,922,1375,81,81,normal
3,922,1376,81,84,normal
3,922,1383,81,90,normal
3,923,1373,56,9,normal
3,923,1391,40,10,normal
3,923,316,56,51,normal
3,923,316,56,72,normal
3,924,317,46,40,normal
3,924,318,46,89,normal
3,925,315,12,30,normal
3,925,312,19,65,penal
3,926,1395,19,25,normal
3,926,315,12,57,normal
3,926,1399,12,63,normal
3,927,1376,81,1,normal
3,927,4458,46,19,autogol
3,927,1400,46,37,normal
3,927,318,46,39,normal
3,927,317,46,65,normal
3,927,318,46,85,normal
3,928,1373,56,51,normal
3,928,1398,56,60,penal
3,928,1378,12,87,normal
3,929,1393,81,28,normal
3,929,1376,81,38,normal
3,929,1378,12,44,normal
3,929,315,12,63,normal
3,929,315,12,74,normal
3,929,1377,12,80,normal
2,931,1429,1,25,normal
2,931,1421,14,29,normal
2,931,1421,14,43,normal
2,931,1436,1,49,normal
2,931,313,1,66,normal
2,931,313,1,70,normal
2,931,313,1,87,normal
2,932,1422,7,4,normal
2,932,1393,81,9,normal
2,932,1426,7,48,normal
2,932,1393,81,67,normal
2,932,1430,81,79,normal
2,933,314,56,18,normal
2,933,1413,56,20,normal
2,933,314,56,29,normal
2,933,1424,39,57,normal
2,933,1414,56,63,normal
2,933,314,56,64,normal
2,933,1413,56,69,normal
2,933,1398,56,90,normal
2,934,1439,46,11,normal
2,934,1403,46,27,normal
2,934,120,32,31,normal
2,934,120,32,39,normal
2,934,1442,46,53,normal
2,934,1403,46,61,normal
2,935,1417,38,18,penal
2,935,1417,38,25,normal
2,935,1431,38,29,normal
2,935,315,12,55,normal
2,936,1381,75,11,normal
2,936,1419,19,50,normal
2,936,312,19,67,normal
2,937,220,82,7,normal
2,937,1438,66,19,normal
2,937,220,82,43,normal
2,937,217,82,69,normal
2,937,1440,66,84,normal
2,938,1382,40,18,normal
2,938,1437,9,44,normal
2,938,1434,9,93,normal
2,938,1423,9,109,normal
2,938,1441,40,116,penal
2,939,220,82,18,normal
2,939,1420,19,24,normal
2,939,1420,19,49,normal
2,939,1428,82,78,normal
2,939,312,19,82,normal
2,940,1416,9,8,normal
2,940,1443,9,51,normal
2,940,317,46,60,penal
2,941,1415,1,60,normal
2,941,1415,1,63,normal
2,941,1425,81,82,normal
2,942,1433,38,30,normal
2,942,1414,56,44,normal
2,943,1398,56,11,normal
2,944,312,19,21,normal
2,944,1432,1,62,normal
2,944,312,19,69,normal
2,944,312,19,80,normal
2,945,1427,56,19,normal
2,946,1418,1,1,normal
2,946,313,1,27,normal
2,946,1416,9,28,normal
2,946,1418,1,42,normal
2,946,1435,9,54,normal
1,948,1470,40,19,normal
1,948,1469,40,40,normal
1,948,1457,40,43,normal
1,948,1463,62,70,normal
1,948,1457,40,87,normal
1,949,1472,39,23,normal
1,949,1466,39,45,normal
1,949,137,39,69,normal
1,950,1464,75,1,normal
1,950,1476,69,75,normal
1,950,1477,75,79,normal
1,950,1468,75,89,normal
1,951,1478,91,21,normal
1,951,1451,91,30,normal
1,951,1453,12,62,normal
1,952,1449,7,81,normal
1,953,1460,20,3,normal
1,953,175,20,51,autogol
1,953,1460,20,65,normal
1,954,1451,91,60,normal
1,954,1471,91,65,normal
1,954,1451,91,67,normal
1,954,1481,91,85,normal
1,955,137,39,10,normal
1,955,137,39,15,normal
1,955,137,39,50,normal
1,956,1454,89,60,normal
1,957,66,7,8,normal
1,957,1461,7,12,normal
1,957,66,7,17,normal
1,957,175,62,42,penal
1,957,1479,7,53,normal
1,957,1461,7,55,normal
1,957,175,62,65,normal
1,957,1467,62,75,normal
1,957,66,7,80,normal
1,958,1459,20,65,normal
1,959,1480,68,40,normal
1,960,1458,12,37,normal
1,960,1453,12,67,normal
1,960,1458,12,73,normal
1,960,1453,12,83,normal
1,961,1455,89,7,normal
1,961,1473,89,24,normal
1,961,1450,89,30,normal
1,961,228,89,35,normal
1,962,66,7,12,normal
1,962,66,7,13,normal
1,962,1459,20,15,normal
1,962,1465,7,51,normal
1,963,1449,7,20,normal
1,963,1474,7,56,normal
1,963,66,7,69,normal
1,963,1452,7,80,normal
1,963,1452,7,85,normal
1,963,66,7,87,normal
1,963,1462,39,89,normal
1,964,1475,91,4,normal
1,964,228,89,18,normal
1,964,1450,89,20,normal
1,964,1450,89,31,normal
1,964,1456,89,61,normal
1,964,228,89,67,normal
1,964,228,89,72,normal
19,210,51,89,24,normal
19,210,51,89,80,penal
19,210,545,89,90,normal
6,846,1243,40,22,normal
6,846,4,40,44,normal
6,846,1257,35,66,normal
